Process 002 | Epoch 00149 | Time(s) 0.3907 | Comm(s) 0.2264 | Reduce(s) 0.0435 | Loss 1.5192
Process 002 | Epoch 00154 | Time(s) 0.3903 | Comm(s) 0.2258 | Reduce(s) 0.0436 | Loss 1.5054
Process 002 | Epoch 00159 | Time(s) 0.3899 | Comm(s) 0.2252 | Reduce(s) 0.0434 | Loss 1.5051
Process 002 | Epoch 00164 | Time(s) 0.3897 | Comm(s) 0.2254 | Reduce(s) 0.0434 | Loss 1.4904
Process 002 | Epoch 00169 | Time(s) 0.3891 | Comm(s) 0.2254 | Reduce(s) 0.0434 | Loss 1.4804
Process 002 | Epoch 00174 | Time(s) 0.3899 | Comm(s) 0.2259 | Reduce(s) 0.0436 | Loss 1.4772
Process 002 | Epoch 00179 | Time(s) 0.3897 | Comm(s) 0.2258 | Reduce(s) 0.0437 | Loss 1.4746
Process 002 | Epoch 00184 | Time(s) 0.3903 | Comm(s) 0.2263 | Reduce(s) 0.0436 | Loss 1.4590
Process 002 | Epoch 00189 | Time(s) 0.3908 | Comm(s) 0.2269 | Reduce(s) 0.0434 | Loss 1.4549
Process 002 | Epoch 00194 | Time(s) 0.3911 | Comm(s) 0.2272 | Reduce(s) 0.0434 | Loss 1.4482
Process 002 | Epoch 00199 | Time(s) 0.3915 | Comm(s) 0.2279 | Reduce(s) 0.0435 | Loss 1.4465
Process 002 | Epoch 00204 | Time(s) 0.3911 | Comm(s) 0.2274 | Reduce(s) 0.0431 | Loss 1.4398
Process 002 | Epoch 00209 | Time(s) 0.3909 | Comm(s) 0.2272 | Reduce(s) 0.0433 | Loss 1.4375
Process 002 | Epoch 00214 | Time(s) 0.3916 | Comm(s) 0.2273 | Reduce(s) 0.0430 | Loss 1.4363
Process 002 | Epoch 00219 | Time(s) 0.3909 | Comm(s) 0.2265 | Reduce(s) 0.0428 | Loss 1.4335
Process 002 | Epoch 00224 | Time(s) 0.3907 | Comm(s) 0.2260 | Reduce(s) 0.0426 | Loss 1.4258
Process 002 | Epoch 00229 | Time(s) 0.3905 | Comm(s) 0.2260 | Reduce(s) 0.0424 | Loss 1.4198
Process 002 | Epoch 00234 | Time(s) 0.3904 | Comm(s) 0.2257 | Reduce(s) 0.0424 | Loss 1.4134
Process 002 | Epoch 00239 | Time(s) 0.3907 | Comm(s) 0.2261 | Reduce(s) 0.0419 | Loss 1.4158
Process 002 | Epoch 00244 | Time(s) 0.3905 | Comm(s) 0.2262 | Reduce(s) 0.0420 | Loss 1.4085
Process 002 | Epoch 00249 | Time(s) 0.3901 | Comm(s) 0.2256 | Reduce(s) 0.0413 | Loss 1.4116
Process 002 | Epoch 00254 | Time(s) 0.3901 | Comm(s) 0.2255 | Reduce(s) 0.0416 | Loss 1.3991
Process 002 | Epoch 00259 | Time(s) 0.3902 | Comm(s) 0.2259 | Reduce(s) 0.0419 | Loss 1.4107
Process 002 | Epoch 00264 | Time(s) 0.3904 | Comm(s) 0.2261 | Reduce(s) 0.0422 | Loss 1.3928
Process 002 | Epoch 00269 | Time(s) 0.3908 | Comm(s) 0.2264 | Reduce(s) 0.0426 | Loss 1.4006
Process 002 | Epoch 00274 | Time(s) 0.3910 | Comm(s) 0.2268 | Reduce(s) 0.0428 | Loss 1.3991
Process 002 | Epoch 00279 | Time(s) 0.3909 | Comm(s) 0.2263 | Reduce(s) 0.0427 | Loss 1.3985
Process 002 | Epoch 00284 | Time(s) 0.3913 | Comm(s) 0.2261 | Reduce(s) 0.0426 | Loss 1.3824
Process 002 | Epoch 00289 | Time(s) 0.3919 | Comm(s) 0.2269 | Reduce(s) 0.0430 | Loss 1.3778
Process 002 | Epoch 00294 | Time(s) 0.3919 | Comm(s) 0.2267 | Reduce(s) 0.0430 | Loss 1.3823
Process 002 | Epoch 00299 | Time(s) 0.3920 | Comm(s) 0.2272 | Reduce(s) 0.0432 | Loss 1.3807
Process 002 | Epoch 00304 | Time(s) 0.3921 | Comm(s) 0.2275 | Reduce(s) 0.0435 | Loss 1.3753
Process 002 | Epoch 00309 | Time(s) 0.3925 | Comm(s) 0.2275 | Reduce(s) 0.0435 | Loss 1.3842
Process 002 | Epoch 00314 | Time(s) 0.3925 | Comm(s) 0.2276 | Reduce(s) 0.0438 | Loss 1.3900
Process 002 | Epoch 00319 | Time(s) 0.3924 | Comm(s) 0.2277 | Reduce(s) 0.0436 | Loss 1.3787
Process 002 | Epoch 00324 | Time(s) 0.3922 | Comm(s) 0.2278 | Reduce(s) 0.0436 | Loss 1.3738
Process 002 | Epoch 00329 | Time(s) 0.3920 | Comm(s) 0.2275 | Reduce(s) 0.0436 | Loss 1.3675
Process 002 | Epoch 00334 | Time(s) 0.3920 | Comm(s) 0.2276 | Reduce(s) 0.0438 | Loss 1.3762
Process 002 | Epoch 00339 | Time(s) 0.3919 | Comm(s) 0.2275 | Reduce(s) 0.0435 | Loss 1.3689
Process 002 | Epoch 00344 | Time(s) 0.3918 | Comm(s) 0.2276 | Reduce(s) 0.0437 | Loss 1.3690
Process 002 | Epoch 00349 | Time(s) 0.3920 | Comm(s) 0.2276 | Reduce(s) 0.0439 | Loss 1.3567
Process 002 | Epoch 00354 | Time(s) 0.3918 | Comm(s) 0.2277 | Reduce(s) 0.0438 | Loss 1.3593
Process 002 | Epoch 00359 | Time(s) 0.3920 | Comm(s) 0.2276 | Reduce(s) 0.0438 | Loss 1.3681
Process 002 | Epoch 00364 | Time(s) 0.3921 | Comm(s) 0.2278 | Reduce(s) 0.0440 | Loss 1.3602
Process 002 | Epoch 00369 | Time(s) 0.3923 | Comm(s) 0.2279 | Reduce(s) 0.0442 | Loss 1.3522
Process 002 | Epoch 00374 | Time(s) 0.3923 | Comm(s) 0.2279 | Reduce(s) 0.0443 | Loss 1.3567
Process 002 | Epoch 00379 | Time(s) 0.3921 | Comm(s) 0.2280 | Reduce(s) 0.0444 | Loss 1.3469
Process 002 | Epoch 00384 | Time(s) 0.3921 | Comm(s) 0.2278 | Reduce(s) 0.0442 | Loss 1.3508
Process 002 | Epoch 00389 | Time(s) 0.3921 | Comm(s) 0.2280 | Reduce(s) 0.0444 | Loss 1.3529
Process 002 | Epoch 00394 | Time(s) 0.3919 | Comm(s) 0.2278 | Reduce(s) 0.0442 | Loss 1.3460
Process 002 | Epoch 00399 | Time(s) 0.3918 | Comm(s) 0.2277 | Reduce(s) 0.0441 | Loss 1.3416
Process 002 | Epoch 00404 | Time(s) 0.3914 | Comm(s) 0.2275 | Reduce(s) 0.0439 | Loss 1.3558
Process 002 | Epoch 00409 | Time(s) 0.3916 | Comm(s) 0.2276 | Reduce(s) 0.0440 | Loss 1.3515
Process 002 | Epoch 00414 | Time(s) 0.3915 | Comm(s) 0.2276 | Reduce(s) 0.0441 | Loss 1.3458
Process 002 | Epoch 00419 | Time(s) 0.3913 | Comm(s) 0.2275 | Reduce(s) 0.0440 | Loss 1.3341
Process 002 | Epoch 00424 | Time(s) 0.3910 | Comm(s) 0.2275 | Reduce(s) 0.0439 | Loss 1.3532
Process 002 | Epoch 00429 | Time(s) 0.3911 | Comm(s) 0.2277 | Reduce(s) 0.0439 | Loss 1.3321
Process 002 | Epoch 00434 | Time(s) 0.3911 | Comm(s) 0.2279 | Reduce(s) 0.0441 | Loss 1.3370
Process 002 | Epoch 00439 | Time(s) 0.3914 | Comm(s) 0.2282 | Reduce(s) 0.0445 | Loss 1.3421
Process 002 | Epoch 00444 | Time(s) 0.3912 | Comm(s) 0.2282 | Reduce(s) 0.0444 | Loss 1.3446
Process 002 | Epoch 00449 | Time(s) 0.3913 | Comm(s) 0.2283 | Reduce(s) 0.0442 | Loss 1.3325
Process 002 | Epoch 00454 | Time(s) 0.3914 | Comm(s) 0.2285 | Reduce(s) 0.0443 | Loss 1.3376
Process 002 | Epoch 00459 | Time(s) 0.3914 | Comm(s) 0.2285 | Reduce(s) 0.0444 | Loss 1.3328
Process 002 | Epoch 00464 | Time(s) 0.3912 | Comm(s) 0.2285 | Reduce(s) 0.0444 | Loss 1.3386
Process 002 | Epoch 00469 | Time(s) 0.3912 | Comm(s) 0.2286 | Reduce(s) 0.0444 | Loss 1.3349
Process 002 | Epoch 00474 | Time(s) 0.3913 | Comm(s) 0.2284 | Reduce(s) 0.0445 | Loss 1.3209
Process 002 | Epoch 00479 | Time(s) 0.3915 | Comm(s) 0.2288 | Reduce(s) 0.0445 | Loss 1.3260
Process 002 | Epoch 00484 | Time(s) 0.3917 | Comm(s) 0.2288 | Reduce(s) 0.0447 | Loss 1.3212
